21	false	true	RealPlayer Real:::be name of:::common	RealPlayer Real:::be:::name of common
21	false	true	the actual name:::be name of:::common	the actual name:::be:::name of common
21	false	false	Noam Chomsky:::be name of:::common	Noam Chomsky:::be:::name of common
21	false	true	Teschemacher:::be name of:::common	Teschemacher:::be:::name of common
21	false	true	Vietnam:::be name of:::common	Vietnam:::be:::name of common
23	false	true	Charlotte Mew:::be:::Charlotte Mew Charlotte Mew Charlotte Mew (November 15, 1869 – March 24, 1928) was an English poet.
23	false	true	Charlotte Mew:::be:::Mew gained the patronage of several literary figures, notably Thomas Hardy, who called her the best woman poet of her day, Virginia Woolf, who said she was 'very good and quite unlike anyone else', and Siegfried Sassoon, and obtained a small Civil List pension with the aid of Cockerell, Hardy, John Masefield and Walter de la Mare.
23	false	true	Charlotte Mew:::be:::She was born in Bloomsbury, London, the daughter of an architect, Frederick Mew, who designed Hampstead town hall.
23	false	true	Charlotte Mew:::be:::Penelope Fitzgerald
23	true	true	Charlotte Mew:::be:::Charlotte Mary Mew ( November 15 , 1869 â   March 24 , 1928 ) was an English poet , whose work spans the cusp between Victorian poetry and Modernism .
24	false	true	Iron Mask:::bury until:::November 2002	Iron Mask:::be:::Dumas père
24	false	true	Victor Hugo:::bury until:::November 2002	Victor Hugo:::be:::Dumas père
24	false	true	The Setup:::bury until:::November 2002	The Setup:::be:::Dumas père
24	false	true	Monte Cristo:::bury until:::November 2002	Monte Cristo:::be:::Dumas père
24	false	false	French:::bury until:::November 2002	French:::be:::Dumas père
26	false	false	3:::give:::a quotation
26	false	false	40:::give:::a quotation
26	false	false	2:::give:::a quotation
26	false	true	Poet Laureate of the United Kingdom:::give:::a quotation
26	false	true	Walter de la Mare:::give:::a quotation
26	false	true	Tregarthen:::give:::a quotation
27	false	true	H. Auden:::bring in:::Kuwait	Kuwait:::be:::city
27	false	false	H. Auden:::bring in:::San Pedro	San Pedro:::be:::city
27	false	true	H. Auden:::bring in:::Anxiety	Anxiety:::be:::city
27	false	false	H. Auden:::bring in:::New York	New York:::be:::city
27	false	false	H. Auden:::bring in:::London	London:::be:::city
27	false	false	H. Auden:::bring in:::England	England:::be:::city
27	false	true	H. Auden:::bring in:::Britain	Britain:::be:::city
27	false	false	H. Auden:::bring in:::Spain	Spain:::be:::city
29	false	false	Hegelianism:::be:::Kants Erkenntnistheorie Kritische Grundlegung des transcendentalen Realismus Uber die dialektische Methode studies of Schelling, Lotze, von Kirchmann Zur Geschichte des Pessimismus Neukantianismus, Schopenhauerismus, Hegelianismus Geschichte der deutschen Ästhetik und Kant Die Krisis des Christentums in der modernen Theologie Philosophische Fragen der Gegenwart Ethische Studien Moderne Psychologie Das Christentum des neuen Testaments Die Weltanschauung der modernen Physik Popular: Soziale Kernfragen Moderne Probleme Tagesfragen Zwei Jahrzehnte deutscher Politik Das Judentum in Gegenwart und Zukunft Die Selbstzersetzung des Christentums Gesammelte Studien Der Spiritismus and Die Geisterhypothese des Spiritismus Zur Zeitgeschichle His select works were published in 10 volumes.
29	false	true	Hegelianism:::be:::Hegel and Hegelianism
29	true	true	Hegelianism:::be:::Hegelianism is a philosophy developed by Georg Wilhelm Friedrich Hegel which can be summed up by a favorite motto by Hegel , " the rational alone is real , " which means that all reality is capable of being expressed in rational categories .
30	false	false	1993:::be:::year	1993:::do in:::film
30	false	false	1989:::be:::year	1989:::do in:::film
30	false	false	1984:::be:::year	1984:::do in:::film
30	false	false	1938:::be:::year	1938:::do in:::film
30	false	false	July 28th , 2006:::be:::year	July 28th , 2006:::do in:::film
30	false	false	April 22 , 2005:::be:::year	April 22 , 2005:::do in:::film
30	false	false	October 9 , 2007:::be:::year	October 9 , 2007:::do in:::film
34	false	true	Universal Studios:::list:::studio release 's ash
34	false	true	Ashes (film):::list:::studio release 's ash
34	false	true	own United International Pictures:::list:::studio release 's ash
34	false	false	For Dummies:::list:::studio release 's ash
34	false	false	The Godfather Part II:::list:::studio release 's ash
34	false	false	Second Life:::list:::studio release 's ash
34	false	false	Saddleback:::list:::studio release 's ash
34	false	false	Cypress:::list:::studio release 's ash
36	false	false	Scottish Enterprise:::name:::company produce film Evelyn
36	false	true	the name Enterprise:::name:::company produce film Evelyn
36	false	true	the ship:::name:::company produce film Evelyn
36	false	true	Dummy:::name:::company produce film Evelyn
36	false	false	Harry Stanley:::name:::company produce film Evelyn
36	false	false	Mille:::name:::company produce film Evelyn
36	false	false	NFB:::name:::company produce film Evelyn
36	false	false	Academy Award:::name:::company produce film Evelyn
37	false	false	votes:::describe as:::film of all time	votes:::be:::film
37	false	false	Friedrich Arnold Brockhaus:::describe as:::film of all time	Friedrich Arnold Brockhaus:::be:::film
37	false	false	External links:::describe as:::film of all time	External links:::be:::film
37	false	true	British Film Institute:::describe as:::film of all time	British Film Institute:::be:::film
37	false	false	France:::describe as:::film of all time	France:::be:::film
37	false	true	The Third Man:::describe as:::film of all time	The Third Man:::be:::film
37	false	false	The Last King of Scotland:::describe as:::film of all time	The Last King of Scotland:::be:::film
39	false	false	Draco:::feature in:::film Dragonheart	Draco:::be:::voice
39	true	true	Dennis Quaid:::feature in:::film Dragonheart	Dennis Quaid:::be:::voice
39	false	true	Universal Pictures:::feature in:::film Dragonheart	Universal Pictures:::be:::voice
39	true	true	David Thewlis:::feature in:::film Dragonheart	David Thewlis:::be:::voice
39	false	false	Louis Colaianni:::feature in:::film Dragonheart	Louis Colaianni:::be:::voice
39	true	true	Sean Connery:::feature in:::film Dragonheart	Sean Connery:::be:::voice
39	false	true	Gale Sondergaard:::feature in:::film Dragonheart	Gale Sondergaard:::be:::voice
39	false	true	Irene Bedard:::feature in:::film Dragonheart	Irene Bedard:::be:::voice
39	false	false	Goku:::feature in:::film Dragonheart	Goku:::be:::voice
39	false	false	Bulma:::feature in:::film Dragonheart	Bulma:::be:::voice
39	false	true	Shiryu:::feature in:::film Dragonheart	Shiryu:::be:::voice
40	false	true	the ceasefire:::name:::irish architect
40	false	true	the principal architects:::name:::irish architect
40	false	true	the Irish side:::name:::irish architect
40	false	true	Categories:::name:::irish architect
40	false	true	1782 births:::name:::irish architect
40	false	true	1871 deaths:::name:::irish architect
40	false	true	Ireland:::name:::irish architect
40	false	true	Guinness Book of World Records:::name:::irish architect
40	false	true	Scotland:::name:::irish architect
41	false	true	Partners:::name:::building in Australia design by Norman Foster
41	false	false	Britain:::name:::building in Australia design by Norman Foster
41	false	false	Mr Pat Lally:::name:::building in Australia design by Norman Foster
41	false	false	President Ronald Reagan:::name:::building in Australia design by Norman Foster
42	false	true	bonfires:::design:::house of Parliament	bonfires:::be:::architect
42	false	true	Guy Fawkes:::design:::house of Parliament	Guy Fawkes:::be:::architect
42	false	false	Luxembourg:::design:::house of Parliament	Luxembourg:::be:::architect
42	false	false	( Russian:::design:::house of Parliament	( Russian:::be:::architect
42	false	false	Yorkshire Water:::design:::house of Parliament	Yorkshire Water:::be:::architect
42	false	true	Pugin:::design:::house of Parliament	Pugin:::be:::architect
42	false	false	Dakin:::design:::house of Parliament	Dakin:::be:::architect
42	false	false	Barry:::design:::house of Parliament	Barry:::be:::architect
43	true	true	Poundbury:::be:::Poundbury is an experimental new town  -  or more correctly a new village  -  on the outskirts of Dorchester in the county of Dorset, England.
43	false	true	Poundbury:::be:::Poundbury Hill Poundbury Hill Poundbury Hill hill fort is the site of a Middle Bronze Age enclosure.
43	true	true	Poundbury:::be:::Poundbury is an experimental new town â ' or more correctly a new village â ' on the outskirts of Dorchester in the county of Dorset , England .
47	false	false	5:::design church in:::London	5:::be:::church in London
47	false	false	2,000:::design church in:::London	2,000:::be:::church in London
47	false	false	17,09:::design church in:::London	17,09:::be:::church in London
47	false	false	13,000:::design church in:::London	13,000:::be:::church in London
47	false	false	27 ,  1666:::design church in:::London	27 ,  1666:::be:::church in London
47	false	false	1669:::design church in:::London	1669:::be:::church in London
47	false	false	1680:::design church in:::London	1680:::be:::church in London
48	false	false	When Ben Jonson:::commission square in:::London	When Ben Jonson:::be:::Inigo Jones
48	false	false	QUICK:::commission square in:::London	QUICK:::be:::Inigo Jones
48	false	false	Arsenio Hall Show:::commission square in:::London	Arsenio Hall Show:::be:::Inigo Jones
48	false	false	Bunyan:::commission square in:::London	Bunyan:::be:::Inigo Jones
48	false	false	Somerset House:::commission square in:::London	Somerset House:::be:::Inigo Jones
48	false	true	St Benet Paul:::commission square in:::London	St Benet Paul:::be:::Inigo Jones
48	false	true	Wharf:::commission square in:::London	Wharf:::be:::Inigo Jones
49	false	true	Bungo Bungo Bungo may refer to: Bungo (Japanese language), the literary Japanese language Bungo Province of ancient Japan.:::be in:::japanese	Bungo Bungo Bungo may refer to: Bungo (Japanese language), the literary Japanese language Bungo Province of ancient Japan.:::be:::bungo
49	false	false	Bungo Regency, a regency of Jambi This disambiguation page lists articles associated with the same title.:::be in:::japanese	Bungo Regency, a regency of Jambi This disambiguation page lists articles associated with the same title.:::be:::bungo
49	false	true	Bungo Channel Bungo Channel The Bungo Channel (豊後水道, Bungo Suidō?):::be in:::japanese	Bungo Channel Bungo Channel The Bungo Channel (豊後水道, Bungo Suidō?):::be:::bungo
49	true	true	Bungo may refer to: Bungo (Japanese language), the literary Japanese language; Bungo Province of ancient Japan.:::be in:::japanese	Bungo may refer to: Bungo (Japanese language), the literary Japanese language; Bungo Province of ancient Japan.:::be:::bungo
49	false	false	The Nanking Massacre:::be in:::japanese	The Nanking Massacre:::be:::bungo
49	false	true	Democratic Party:::be in:::japanese	Democratic Party:::be:::bungo
49	true	true	Bungo may refer to : Bungo ( Japanese language ) , the literary Japanese language Bungo Province of ancient Japan .:::be in:::japanese	Bungo may refer to : Bungo ( Japanese language ) , the literary Japanese language Bungo Province of ancient Japan .:::be:::bungo
50	false	true	Russia:::name:::language of lithuanian Commonwealth
50	false	false	Czech Republic:::name:::language of lithuanian Commonwealth
50	false	true	Lithuanian:::name:::language of lithuanian Commonwealth
50	false	true	French:::name:::language of lithuanian Commonwealth
50	false	true	English:::name:::language of lithuanian Commonwealth
50	false	true	Polish:::name:::language of lithuanian Commonwealth
50	false	false	German:::name:::language of lithuanian Commonwealth
51	false	true	astronomy:::be:::Astronomy Now Astronomy Now July 2006 Astronomy Now Issue Astronomy Now is a monthly British magazine on astronomy and claims the title of 'The UK's Best Selling Astronomy Magazine'.
51	false	true	astronomy:::be:::Astronomy Now magazine began over a decade ago and is published by Pole Star Publications Ltd. Regular Articles Among the regular articles are: News Your Views Book Reviews Photo Gallery Absolute Beginners Night sky for the month (11 page section) Product reviews Tech talk Ask Alan (Greenwich Royal Observatory Tutor answers questions submitted by readers.)
51	false	true	astronomy:::be:::Astronomy is one of the oldest sciences.
51	true	true	astronomy:::be:::Astronomy (Greek: αστρονομία = άστρον + νόμος, astronomia = astron + nomos, literally, "law of the stars") is the science of celestial objects (e.g., stars, planets, comets, and galaxies) and phenomena that originate outside the Earth's atmosphere (e.g., auroras and cosmic background radiation).
51	false	true	astronomy:::be:::DAY
51	false	true	astronomy:::be:::Santa Monica College
51	true	true	astronomy:::be:::Astronomy is the scientific study of celestial objects ( such as stars , planets , comets , and galaxies ) and phenomena that originate outside the Earth's atmosphere ( such as the cosmic background radiation ) .
52	false	true	Geomorphology:::be:::The mountain is formed in ophiolite rocks.
52	false	true	Geomorphology:::be:::Smolikas Smolikas Mount Smolikas, at a height of 2637 metres above sea level, is the second highest mountain in Greece, after Mount Olympus, and the highest of the Pindus Mountains.
52	false	true	Geomorphology:::be:::The debris transported by the glacier, when the glacier recedes, is termed a moraine.
52	true	true	Geomorphology:::be:::Geomorphology ( from Greek : Î ³ Î · , ge , " earth " ; Î ¼ Î ¿ Ï  Ï  Î ® , morfÃ © , " form " ; and Î » Ï  Î ³ Î ¿ Ï  , logos , " knowledge " ) is the study of landforms , including their origin and evolution , and the processes that shape them .
53	false	false	Paul:::design:::first software
53	false	false	Mark:::design:::first software
53	false	false	Independent:::design:::first software
53	false	false	Gael:::design:::first software
53	false	true	Development Kit:::design:::first software
53	false	false	Stu:::design:::first software
53	false	false	Sorley Maclean:::design:::first software
53	false	true	The Human Genome Project:::design:::first software
53	false	true	Sanger Institute:::design:::first software
53	false	false	Celera Genomics:::design:::first software
53	false	true	Microsoft:::design:::first software
54	true	false	Mathieu Orfila:::write in:::1813	1813:::be:::date
54	false	false	Mathieu Orfila:::write in:::1772	1772:::be:::date
54	false	false	Mathieu Orfila:::write in:::1840	1840:::be:::date
54	false	false	Mathieu Orfila:::write in:::March 12 ,  1853	March 12 ,  1853:::be:::date
55	false	false	1984:::accept in:::phylogenetic	1984:::be:::recapitulation theory
55	false	false	1992:::accept in:::phylogenetic	1992:::be:::recapitulation theory
55	false	false	1993:::accept in:::phylogenetic	1993:::be:::recapitulation theory
55	false	true	Demopoulos:::accept in:::phylogenetic	Demopoulos:::be:::recapitulation theory
55	false	false	1871:::accept in:::phylogenetic	1871:::be:::recapitulation theory
55	false	false	1866:::accept in:::phylogenetic	1866:::be:::recapitulation theory
55	false	false	1859:::accept in:::phylogenetic	1859:::be:::recapitulation theory
56	false	true	Telugu:::be:::Telugu poetry Telugu poetry Telugu poetry is verse originating in the southern provinces of India, namely Andhra Pradesh.
56	false	true	Telugu:::be:::While the language is quite old, english translations of the Telugu poets is rather new having begun in earnest around 2002.
56	false	true	Telugu:::be:::Origins Telugu is a language at least 1000 years old . Poetry from that language is quite ancient as well and covers spiritual, mythological and secular writings.
56	false	true	Telugu:::be:::Telugu may refer to: Telugu language; Telugu literature; Telugu people; List of Telugu People; Telugu script; Telugu films (Tollywood); Andhra Pradesh, Telugu is the state language of this state in India.
56	false	true	Telugu:::be:::Dravidian race
56	false	true	Telugu:::be:::Filmfare magazine as part
56	false	true	Telugu:::be:::state language of this state in  India
58	false	true	" swarms or crowds:::give:::name for phylogenetic group
58	false	false	Herman Salling:::give:::name for phylogenetic group
58	false	true	Groups:::give:::name for phylogenetic group
58	false	false	the name:::give:::name for phylogenetic group
58	false	false	ERBV:::give:::name for phylogenetic group
58	false	false	Okita:::give:::name for phylogenetic group
58	false	false	Bertta:::give:::name for phylogenetic group
59	false	true	seven people:::list:::people analyze game of chance
59	false	true	three hundred and fifty:::list:::people analyze game of chance
59	false	true	Five thousand:::list:::people analyze game of chance
59	false	true	For Dummies:::list:::people analyze game of chance
59	false	false	Christian:::list:::people analyze game of chance
59	false	false	Mr:::list:::people analyze game of chance
59	false	false	Kirby:::list:::people analyze game of chance
59	false	false	Leroy:::list:::people analyze game of chance
60	false	true	Biological data Commander Data Data acquisition Data analysis Data domain Data element Data management Data mining Data modeling Data processing Data recovery Data remanence and data destruction techniques Data warehouse Database Datasheet Statistics Metadata References This article was originally based on material from the Free On - line Dictionary of Computing, which is licensed under the GFDL.:::be date of:::Joseph fourier	Biological data Commander Data Data acquisition Data analysis Data domain Data element Data management Data mining Data modeling Data processing Data recovery Data remanence and data destruction techniques Data warehouse Database Datasheet Statistics Metadata References This article was originally based on material from the Free On - line Dictionary of Computing, which is licensed under the GFDL.:::be:::date of Joseph fourier
60	false	false	See Information: Information is not data for the commonly made distinction between information and data.:::be date of:::Joseph fourier	See Information: Information is not data for the commonly made distinction between information and data.:::be:::date of Joseph fourier
60	false	false	For example, "This is all the data from the experiment".:::be date of:::Joseph fourier	For example, "This is all the data from the experiment".:::be:::date of Joseph fourier
60	false	false	March 21, 1768:::be date of:::Joseph fourier	March 21, 1768:::be:::date of Joseph fourier
60	true	true	March 21 ,  1768:::be date of:::Joseph fourier	March 21 ,  1768:::be:::date of Joseph fourier
60	false	false	1811:::be date of:::Joseph fourier	1811:::be:::date of Joseph fourier
60	false	false	1827:::be date of:::Joseph fourier	1827:::be:::date of Joseph fourier
61	false	true	Joseph fourier:::bear:::Paris
61	false	true	Joseph fourier:::bear:::France
61	false	true	Joseph fourier:::bear:::Grenoble
61	false	false	Joseph fourier:::bear:::Auxerre
62	false	true	John Crichton:::create ethnography of:::speak
62	false	true	Earl Erne:::create ethnography of:::speak
62	false	false	Organic Concept:::create ethnography of:::speak
62	false	true	Norman Stingley:::create ethnography of:::speak
62	false	false	Rankin:::create ethnography of:::speak
62	false	false	Shaw:::create ethnography of:::speak
62	false	true	Garrity:::create ethnography of:::speak
63	false	true	Germany:::appoint to:::professorship in philosophy	Germany:::be:::Martin Heidegger
63	false	true	Chilean:::appoint to:::professorship in philosophy	Chilean:::be:::Martin Heidegger
63	false	true	Victor:::appoint to:::professorship in philosophy	Victor:::be:::Martin Heidegger
63	false	true	Angst:::appoint to:::professorship in philosophy	Angst:::be:::Martin Heidegger
63	false	false	Freiburg:::appoint to:::professorship in philosophy	Freiburg:::be:::Martin Heidegger
63	false	true	President Clinton:::appoint to:::professorship in philosophy	President Clinton:::be:::Martin Heidegger
63	false	true	Heidegger:::appoint to:::professorship in philosophy	Heidegger:::be:::Martin Heidegger
63	false	false	France:::appoint to:::professorship in philosophy	France:::be:::Martin Heidegger
64	false	true	Jacques Derrida:::bear:::Paris
64	false	false	Jacques Derrida:::bear:::School
64	false	true	Jacques Derrida:::bear:::Algeria
64	false	true	Jacques Derrida:::bear:::United Kingdom
64	false	true	Jacques Derrida:::bear:::Derrida
64	false	true	Jacques Derrida:::bear:::Natural Born Killers
64	false	true	Jacques Derrida:::bear:::California
64	false	true	Jacques Derrida:::bear:::Baltimore
64	false	true	Jacques Derrida:::bear:::Bennington
64	false	true	Jacques Derrida:::bear:::New York
66	false	false	26:::be appoint to:::a chair	26:::be:::Nietzsche
66	false	false	13:::be appoint to:::a chair	13:::be:::Nietzsche
66	false	false	25 years:::be appoint to:::a chair	25 years:::be:::Nietzsche
66	false	false	40 years:::be appoint to:::a chair	40 years:::be:::Nietzsche
66	false	true	1980s:::be appoint to:::a chair	1980s:::be:::Nietzsche
66	false	false	1930s:::be appoint to:::a chair	1930s:::be:::Nietzsche
68	false	true	Republican Party:::be party of:::Bertie Ahern	Republican Party:::be:::party of Bertie Ahern
68	false	false	Irish Republican Army:::be party of:::Bertie Ahern	Irish Republican Army:::be:::party of Bertie Ahern
68	false	true	Downing Street:::be party of:::Bertie Ahern	Downing Street:::be:::party of Bertie Ahern
68	false	true	Fianna Fáil:::be party of:::Bertie Ahern	Fianna Fáil:::be:::party of Bertie Ahern
68	false	false	Mahon Tribunal:::be party of:::Bertie Ahern	Mahon Tribunal:::be:::party of Bertie Ahern
69	false	false	O'Dea bear:::be:::1954
69	false	false	O'Dea bear:::be:::1982
69	false	false	O'Dea bear:::be:::1947
69	false	false	O'Dea bear:::be:::1969
69	true	true	O'Dea bear:::be:::November 27, 1952
69	false	false	O'Dea bear:::be:::2002
69	false	false	O'Dea bear:::be:::2005
69	true	true	O'Dea bear:::be:::November 27 ,  1952
69	false	false	O'Dea bear:::be:::2007
70	false	false	O'Dea bear:::be:::U.S.
70	false	false	O'Dea bear:::be:::Wiktionary
70	false	false	O'Dea bear:::be:::British
70	false	true	O'Dea bear:::be:::Irish
70	false	false	O'Dea bear:::be:::Ireland
70	false	true	O'Dea bear:::be:::Limerick
70	false	false	O'Dea bear:::be:::Dublin
70	false	true	O'Dea bear:::be:::Willie
71	false	true	GMB:::be party of:::Tony Blair	GMB:::be:::party of Tony Blair
71	false	true	Transport and General Workers' Union:::be party of:::Tony Blair	Transport and General Workers' Union:::be:::party of Tony Blair
71	false	false	Queen's Counsel:::be party of:::Tony Blair	Queen's Counsel:::be:::party of Tony Blair
71	true	true	Labour Party:::be party of:::Tony Blair	Labour Party:::be:::party of Tony Blair
71	false	true	House of Commons:::be party of:::Tony Blair	House of Commons:::be:::party of Tony Blair
72	false	true	William Hague:::educate at:::WELSH	WELSH:::be:::school
72	false	true	William Hague:::educate at:::General	General:::be:::school
72	false	true	William Hague:::educate at:::Mel Hague	Mel Hague:::be:::school
72	false	true	William Hague:::educate at:::Sevenoaks	Sevenoaks:::be:::school
72	false	true	William Hague:::educate at:::Oxford	Oxford:::be:::school
72	false	true	William Hague:::educate at:::Disabled People	Disabled People:::be:::school
72	false	true	William Hague:::educate at:::Conservative Party	Conservative Party:::be:::school
72	false	false	William Hague:::educate at:::Shadow Cabinet	Shadow Cabinet:::be:::school
73	false	true	John Major:::be for:::proportion of twentieth century	John Major:::be:::Party in power
73	false	true	Danny Williams:::be for:::proportion of twentieth century	Danny Williams:::be:::Party in power
73	false	true	John Baird:::be for:::proportion of twentieth century	John Baird:::be:::Party in power
73	false	true	the:::be for:::proportion of twentieth century	the:::be:::Party in power
73	false	true	Europe:::be for:::proportion of twentieth century	Europe:::be:::Party in power
73	false	true	half:::be for:::proportion of twentieth century	half:::be:::Party in power
74	true	false	party Progressive Democrats found:::be in:::1985	1985:::be:::date
74	false	false	party Progressive Democrats found:::be in:::2003	2003:::be:::date
74	false	false	party Progressive Democrats found:::be in:::2005	2005:::be:::date
74	false	false	party Progressive Democrats found:::be in:::2006	2006:::be:::date
74	false	false	party Progressive Democrats found:::be in:::1830	1830:::be:::date
74	false	false	party Progressive Democrats found:::be in:::1904	1904:::be:::date
74	false	false	party Progressive Democrats found:::be in:::1857	1857:::be:::date
76	false	false	57:::be name of:::book in esperanto	57:::be:::name of book in esperanto
76	false	false	15:::be name of:::book in esperanto	15:::be:::name of book in esperanto
76	false	false	45:::be name of:::book in esperanto	45:::be:::name of book in esperanto
76	false	false	(a multinational Progressive Rock band)  -  their own version of the Danse Macabre by Camille Saint - Saëns:::be name of:::book in esperanto	(a multinational Progressive Rock band)  -  their own version of the Danse Macabre by Camille Saint - Saëns:::be:::name of book in esperanto
76	false	false	30,000:::be name of:::book in esperanto	30,000:::be:::name of book in esperanto
76	false	false	Europa:::be name of:::book in esperanto	Europa:::be:::name of book in esperanto
76	false	true	the word:::be name of:::book in esperanto	the word:::be:::name of book in esperanto
76	false	false	Type:::be name of:::book in esperanto	Type:::be:::name of book in esperanto
80	false	true	Nice:::be organization in:::France
80	false	true	Orange County:::be organization in:::France
80	false	true	Loch Ness Monster:::be organization in:::France
80	false	true	of religions:::be organization in:::France
80	false	false	Organization:::be organization in:::France
80	false	false	Foreign:::be organization in:::France
80	false	false	Anatole:::be organization in:::France
80	false	false	FM:::be organization in:::France
80	false	false	Groupe TF:::be organization in:::France
80	false	false	La Réunion:::be organization in:::France
82	false	false	championship at Wimbledon:::be in:::1972	1972:::be:::date
82	false	false	championship at Wimbledon:::be in:::1945	1945:::be:::date
82	false	false	championship at Wimbledon:::be in:::1968	1968:::be:::date
82	false	false	championship at Wimbledon:::be in:::1967	1967:::be:::date
82	true	false	championship at Wimbledon:::be in:::1877	1877:::be:::date
82	false	false	championship at Wimbledon:::be in:::1905	1905:::be:::date
82	false	false	championship at Wimbledon:::be in:::1959	1959:::be:::date
82	false	false	championship at Wimbledon:::be in:::January 6th 2007	January 6th 2007:::be:::date
82	false	false	championship at Wimbledon:::be in:::2004	2004:::be:::date
82	false	false	championship at Wimbledon:::be in:::2001	2001:::be:::date
83	false	false	twenty:::be:::`` real tennis '' court	there:::be:::twenty
83	false	false	320,000:::be:::`` real tennis '' court	there:::be:::320,000
83	false	false	180,000:::be:::`` real tennis '' court	there:::be:::180,000
83	false	false	20 , 1916:::be:::`` real tennis '' court	there:::be:::20 , 1916
83	false	false	10.19:::be:::`` real tennis '' court	there:::be:::10.19
83	false	true	11 , 1997:::be:::`` real tennis '' court	there:::be:::11 , 1997
84	false	true	name of the stick:::use:::a sliotar
84	false	true	name of the stick:::use:::Ireland
84	false	true	name of the stick:::use:::sliotar A hurley
84	false	true	name of the stick:::use:::Heave
84	false	false	name of the stick:::use:::Highland
85	false	false	player:::ride:::Polo players	Polo players:::be:::animal
85	false	true	player:::ride:::Tiger	Tiger:::be:::animal
